***** EVD.Astro.Spectral._RunSpectral.ForR
TempK   nm     flux
5040 810.00 11501.445
5040 811.00 11496.187
5040 812.00 11490.881
5040 813.00 11485.528
5040 814.00 11480.127
5040 815.00 11474.680
5040 816.00 11469.187
5040 817.00 11463.648
5040 818.00 11458.063
5040 819.00 11452.433
5040 820.00 11446.758
5040 821.00 11441.039
5040 822.00 11435.275
5040 823.00 11429.467
5040 824.00 11423.616
5040 825.00 11417.721
5040 826.00 11411.783
5040 827.00 11405.803
5040 828.00 11399.780
5040 829.00 11393.716
5040 830.00 11387.609
5040 831.00 11381.462
5040 832.00 11375.273
5040 833.00 11369.044
5040 834.00 11362.774
5040 835.00 11356.464
5040 836.00 11350.114
5040 837.00 11343.725
5040 838.00 11337.296
5040 839.00 11330.829
5040 840.00 11324.323
5040 841.00 11317.779
5040 842.00 11311.197
5040 843.00 11304.577
5040 844.00 11297.920
5040 845.00 11291.226
5040 846.00 11284.494
5040 847.00 11277.727
5040 848.00 11270.923
5040 849.00 11264.084
5040 850.00 11257.208
5040 851.00 11250.298
5040 852.00 11243.352
5040 853.00 11236.372
5040 854.00 11229.357
5040 855.00 11222.308
5040 856.00 11215.225
5040 857.00 11208.109
5040 858.00 11200.959
5040 859.00 11193.776
5040 860.00 11186.560
5040 861.00 11179.312
5040 862.00 11172.032
5040 863.00 11164.719
5040 864.00 11157.375
5040 865.00 11150.000
5040 866.00 11142.593
5040 867.00 11135.155
5040 868.00 11127.687
5040 869.00 11120.188
5040 870.00 11112.660
5040 871.00 11105.101
5040 872.00 11097.513
5040 873.00 11089.895
5040 874.00 11082.249
5040 875.00 11074.573
5040 876.00 11066.869
5040 877.00 11059.137
5040 878.00 11051.377
5040 879.00 11043.588
5040 880.00 11035.773
5040 881.00 11027.929
5040 882.00 11020.059
5040 883.00 11012.162
5040 884.00 11004.239
5040 885.00 10996.289
5040 886.00 10988.313
5040 887.00 10980.311
5040 888.00 10972.283
5040 889.00 10964.231
5040 890.00 10956.152
5040 891.00 10948.049
5040 892.00 10939.922
5040 893.00 10931.770
5040 894.00 10923.593
5040 895.00 10915.393
5040 896.00 10907.169
5040 897.00 10898.921
5040 898.00 10890.650
5040 899.00 10882.356
5040 900.00 10874.039
5040 901.00 10865.700
5040 902.00 10857.338
5040 903.00 10848.954
5040 904.00 10840.548
5040 905.00 10832.120
5040 906.00 10823.670
5040 907.00 10815.199
5040 908.00 10806.707
5040 909.00 10798.195
5040 910.00 10789.661
5040 911.00 10781.107
5040 912.00 10772.533
5040 913.00 10763.938
5040 914.00 10755.324
5040 915.00 10746.690
5040 916.00 10738.036
5040 917.00 10729.364
5040 918.00 10720.672
5040 919.00 10711.962
5040 920.00 10703.232
5040 921.00 10694.485
5040 922.00 10685.719
5040 923.00 10676.935
5040 924.00 10668.133
5040 925.00 10659.313
5040 926.00 10650.476
5040 927.00 10641.622
5040 928.00 10632.751
5040 929.00 10623.862
5040 930.00 10614.957
5040 931.00 10606.036
5040 932.00 10597.098
5040 933.00 10588.144
5040 934.00 10579.174
5040 935.00 10570.188
5040 936.00 10561.186
5040 937.00 10552.169
5040 938.00 10543.137
5040 939.00 10534.090
5040 940.00 10525.028
5040 941.00 10515.951
5040 942.00 10506.860
5040 943.00 10497.754
5040 944.00 10488.634
5040 945.00 10479.500
5040 946.00 10470.352
5040 947.00 10461.191
5040 948.00 10452.016
5040 949.00 10442.827
5040 950.00 10433.626
5040 951.00 10424.411
5040 952.00 10415.184
5040 953.00 10405.944
5040 954.00 10396.691
5040 955.00 10387.426
5040 956.00 10378.149
5040 957.00 10368.860
5040 958.00 10359.559
5040 959.00 10350.247
5040 960.00 10340.922
5040 961.00 10331.587
5040 962.00 10322.240
5040 963.00 10312.882
5040 964.00 10303.513
5040 965.00 10294.133
5040 966.00 10284.743
5040 967.00 10275.342
5040 968.00 10265.931
5040 969.00 10256.510
5040 970.00 10247.079
5040 971.00 10237.637
5040 972.00 10228.187
5040 973.00 10218.726
5040 974.00 10209.256
5040 975.00 10199.777
5040 976.00 10190.289
5040 977.00 10180.791
5040 978.00 10171.285
5040 979.00 10161.770
5040 980.00 10152.246
5040 981.00 10142.714
5040 982.00 10133.174
5040 983.00 10123.626
5040 984.00 10114.069
5040 985.00 10104.505
5040 986.00 10094.932
5040 987.00 10085.353
5040 988.00 10075.765
5040 989.00 10066.171
5040 990.00 10056.569
5040 991.00 10046.960
5040 992.00 10037.343
5040 993.00 10027.721
5040 994.00 10018.091
5040 995.00 10008.455
5040 996.00 9998.812
5040 997.00 9989.163
5040 998.00 9979.508
5040 999.00 9969.846
5040 1000.00 9960.179
5040 1001.00 9950.506
5040 1002.00 9940.827
5040 1003.00 9931.143
5040 1004.00 9921.453
5040 1005.00 9911.757
5040 1006.00 9902.057
5040 1007.00 9892.351
5040 1008.00 9882.640
5040 1009.00 9872.925
5040 1010.00 9863.204
5040 1011.00 9853.479
5040 1012.00 9843.749
5040 1013.00 9834.015
5040 1014.00 9824.277
5040 1015.00 9814.534
5040 1016.00 9804.787
5040 1017.00 9795.037
5040 1018.00 9785.282
5040 1019.00 9775.524
5040 1020.00 9765.762
5040 1021.00 9755.996
5040 1022.00 9746.227
5040 1023.00 9736.454
5040 1024.00 9726.679
5040 1025.00 9716.900
5040 1026.00 9707.118
5040 1027.00 9697.333
5040 1028.00 9687.545
5040 1029.00 9677.755
5040 1030.00 9667.962
5040 1031.00 9658.166
5040 1032.00 9648.369
5040 1033.00 9638.568
5040 1034.00 9628.766
5040 1035.00 9618.961
5040 1036.00 9609.154
5040 1037.00 9599.346
5040 1038.00 9589.535
5040 1039.00 9579.723
5040 1040.00 9569.909
5040 1041.00 9560.094
5040 1042.00 9550.277
5040 1043.00 9540.459
5040 1044.00 9530.639
5040 1045.00 9520.818
5040 1046.00 9510.996
5040 1047.00 9501.174
5040 1048.00 9491.350
5040 1049.00 9481.525
5040 1050.00 9471.700
5040 1051.00 9461.874
5040 1052.00 9452.047
5040 1053.00 9442.220
5040 1054.00 9432.393
5040 1055.00 9422.565
5040 1056.00 9412.737
5040 1057.00 9402.909
5040 1058.00 9393.081
5040 1059.00 9383.252
5040 1060.00 9373.424
5040 1061.00 9363.597
5040 1062.00 9353.769
5040 1063.00 9343.942
5040 1064.00 9334.115
5040 1065.00 9324.289
5040 1066.00 9314.463
5040 1067.00 9304.638
5040 1068.00 9294.813
5040 1069.00 9284.990
5040 1070.00 9275.167
5040 1071.00 9265.346
5040 1072.00 9255.525
5040 1073.00 9245.706
5040 1074.00 9235.888
5040 1075.00 9226.071
5040 1076.00 9216.255
5040 1077.00 9206.441
5040 1078.00 9196.628
5040 1079.00 9186.817
5040 1080.00 9177.008
5040 1081.00 9167.200
5040 1082.00 9157.394
5040 1083.00 9147.590
5040 1084.00 9137.787
5040 1085.00 9127.987
5040 1086.00 9118.189
5040 1087.00 9108.393
5040 1088.00 9098.599
5040 1089.00 9088.807
5040 1090.00 9079.018
5040 1091.00 9069.231
5040 1092.00 9059.447
5040 1093.00 9049.665
5040 1094.00 9039.886
5040 1095.00 9030.109
5040 1096.00 9020.335
5040 1097.00 9010.564
5040 1098.00 9000.795
5040 1099.00 8991.030
5040 1100.00 8981.267
5040 1101.00 8971.508
5040 1102.00 8961.751
5040 1103.00 8951.998
5040 1104.00 8942.248
5040 1105.00 8932.501
5040 1106.00 8922.758
5040 1107.00 8913.018
5040 1108.00 8903.281
5040 1109.00 8893.548
5040 1110.00 8883.818
5040 1111.00 8874.092
5040 1112.00 8864.370
5040 1113.00 8854.651
5040 1114.00 8844.937
5040 1115.00 8835.226
5040 1116.00 8825.518
5040 1117.00 8815.815
5040 1118.00 8806.116
5040 1119.00 8796.421
5040 1120.00 8786.730
5040 1121.00 8777.043
5040 1122.00 8767.360
5040 1123.00 8757.682
5040 1124.00 8748.008
5040 1125.00 8738.338
5040 1126.00 8728.673
5040 1127.00 8719.012
5040 1128.00 8709.356
5040 1129.00 8699.704
5040 1130.00 8690.056
5040 1131.00 8680.414
5040 1132.00 8670.776
5040 1133.00 8661.143
5040 1134.00 8651.515
5040 1135.00 8641.891
5040 1136.00 8632.273
5040 1137.00 8622.659
5040 1138.00 8613.050
5040 1139.00 8603.447
5040 1140.00 8593.848
5040 1141.00 8584.255
5040 1142.00 8574.667
5040 1143.00 8565.084
5040 1144.00 8555.506
5040 1145.00 8545.933
5040 1146.00 8536.366
5040 1147.00 8526.804
5040 1148.00 8517.248
5040 1149.00 8507.697
5040 1150.00 8498.152
5040 1151.00 8488.612
5040 1152.00 8479.078
5040 1153.00 8469.549
5040 1154.00 8460.026
5040 1155.00 8450.509
5040 1156.00 8440.997
5040 1157.00 8431.492
5040 1158.00 8421.992
5040 1159.00 8412.498
5040 1160.00 8403.010
5040 1161.00 8393.527
5040 1162.00 8384.051
5040 1163.00 8374.581
5040 1164.00 8365.117
5040 1165.00 8355.659
5040 1166.00 8346.207
5040 1167.00 8336.761
5040 1168.00 8327.321
5040 1169.00 8317.888
5040 1170.00 8308.461
5040 1171.00 8299.040
5040 1172.00 8289.626
5040 1173.00 8280.218
5040 1174.00 8270.816
5040 1175.00 8261.421
5040 1176.00 8252.032
5040 1177.00 8242.650
5040 1178.00 8233.274
5040 1179.00 8223.905
5040 1180.00 8214.542
5040 1181.00 8205.186
5040 1182.00 8195.837
5040 1183.00 8186.495
5040 1184.00 8177.159
5040 1185.00 8167.830
5040 1186.00 8158.507
5040 1187.00 8149.192
5040 1188.00 8139.883
5040 1189.00 8130.581
5040 1190.00 8121.287
5040 1191.00 8111.999
5040 1192.00 8102.718
5040 1193.00 8093.444
5040 1194.00 8084.177
5040 1195.00 8074.917
5040 1196.00 8065.664
5040 1197.00 8056.418
5040 1198.00 8047.179
5040 1199.00 8037.948
5040 1200.00 8028.724
5040 1201.00 8019.507
5040 1202.00 8010.297
5040 1203.00 8001.094
5040 1204.00 7991.899
5040 1205.00 7982.711
5040 1206.00 7973.530
5040 1207.00 7964.357
5040 1208.00 7955.191
5040 1209.00 7946.032
5040 1210.00 7936.881
5040 1211.00 7927.738
5040 1212.00 7918.601
5040 1213.00 7909.473
5040 1214.00 7900.352
5040 1215.00 7891.238
5040 1216.00 7882.132
5040 1217.00 7873.034
5040 1218.00 7863.943
5040 1219.00 7854.860
5040 1220.00 7845.784
5040 1221.00 7836.716
5040 1222.00 7827.656
5040 1223.00 7818.604
5040 1224.00 7809.559
5040 1225.00 7800.522
5040 1226.00 7791.493
5040 1227.00 7782.472
5040 1228.00 7773.458
5040 1229.00 7764.453
5040 1230.00 7755.455
5040 1231.00 7746.465
5040 1232.00 7737.483
5040 1233.00 7728.509
5040 1234.00 7719.543
5040 1235.00 7710.585
5040 1236.00 7701.634
5040 1237.00 7692.692
5040 1238.00 7683.758
5040 1239.00 7674.832
5040 1240.00 7665.914
5040 1241.00 7657.004
5040 1242.00 7648.102
5040 1243.00 7639.208
5040 1244.00 7630.322
5040 1245.00 7621.444
5040 1246.00 7612.575
5040 1247.00 7603.714
5040 1248.00 7594.860
5040 1249.00 7586.016
5040 1250.00 7577.179
5040 1251.00 7568.350
5040 1252.00 7559.530
5040 1253.00 7550.718
5040 1254.00 7541.914
5040 1255.00 7533.119
5040 1256.00 7524.332
5040 1257.00 7515.553
5040 1258.00 7506.782
5040 1259.00 7498.020
5040 1260.00 7489.266
5040 1261.00 7480.521
5040 1262.00 7471.784
5040 1263.00 7463.055
5040 1264.00 7454.335
5040 1265.00 7445.623
5040 1266.00 7436.920
5040 1267.00 7428.225
5040 1268.00 7419.538
5040 1269.00 7410.860
5040 1270.00 7402.191
5040 1271.00 7393.530
5040 1272.00 7384.877
5040 1273.00 7376.233
5040 1274.00 7367.598
5040 1275.00 7358.971
5040 1276.00 7350.352
5040 1277.00 7341.742
5040 1278.00 7333.141
5040 1279.00 7324.548
5040 1280.00 7315.964
5040 1281.00 7307.389
5040 1282.00 7298.822
5040 1283.00 7290.264
5040 1284.00 7281.714
5040 1285.00 7273.173
5040 1286.00 7264.641
5040 1287.00 7256.117
5040 1288.00 7247.602
5040 1289.00 7239.096
5040 1290.00 7230.598
5040 1291.00 7222.109
5040 1292.00 7213.629
5040 1293.00 7205.158
5040 1294.00 7196.695
5040 1295.00 7188.241
5040 1296.00 7179.796
5040 1297.00 7171.359
5040 1298.00 7162.931
5040 1299.00 7154.512
5040 1300.00 7146.102
4700 300.00 1085.281
4700 301.00 1107.859
4700 302.00 1130.704
4700 303.00 1153.813
4700 304.00 1177.187
4700 305.00 1200.825
4700 306.00 1224.726
4700 307.00 1248.889
4700 308.00 1273.313
4700 309.00 1297.998
4700 310.00 1322.942
4700 311.00 1348.145
4700 312.00 1373.605
4700 313.00 1399.322
4700 314.00 1425.294
4700 315.00 1451.519
4700 316.00 1477.997
4700 317.00 1504.727
4700 318.00 1531.706
4700 319.00 1558.935
4700 320.00 1586.410
4700 321.00 1614.131
4700 322.00 1642.097
4700 323.00 1670.305
4700 324.00 1698.754
4700 325.00 1727.443
4700 326.00 1756.370
4700 327.00 1785.533
4700 328.00 1814.930
4700 329.00 1844.560
4700 330.00 1874.421
4700 331.00 1904.510
4700 332.00 1934.827
4700 333.00 1965.369
4700 334.00 1996.134
4700 335.00 2027.121
4700 336.00 2058.326
4700 337.00 2089.750
4700 338.00 2121.388
4700 339.00 2153.239
4700 340.00 2185.301
4700 341.00 2217.573
4700 342.00 2250.050
4700 343.00 2282.733
4700 344.00 2315.617
4700 345.00 2348.702
4700 346.00 2381.984
4700 347.00 2415.462
4700 348.00 2449.133
4700 349.00 2482.995
4700 350.00 2517.045
4700 351.00 2551.282
4700 352.00 2585.702
4700 353.00 2620.303
4700 354.00 2655.084
4700 355.00 2690.041
4700 356.00 2725.171
4700 357.00 2760.474
4700 358.00 2795.945
4700 359.00 2831.583
4700 360.00 2867.385
4700 361.00 2903.349
4700 362.00 2939.471
4700 363.00 2975.750
4700 364.00 3012.183
4700 365.00 3048.767
4700 366.00 3085.500
4700 367.00 3122.379
4700 368.00 3159.402
4700 369.00 3196.566
4700 370.00 3233.868
4700 371.00 3271.306
4700 372.00 3308.877
4700 373.00 3346.578
4700 374.00 3384.408
4700 375.00 3422.363
4700 376.00 3460.440
4700 377.00 3498.637
4700 378.00 3536.952
4700 379.00 3575.382
4700 380.00 3613.924
4700 381.00 3652.575
4700 382.00 3691.333
4700 383.00 3730.195
4700 384.00 3769.159
4700 385.00 3808.222
4700 386.00 3847.381
4700 387.00 3886.633
4700 388.00 3925.977
4700 389.00 3965.409
4700 390.00 4004.927
4700 391.00 4044.529
4700 392.00 4084.211
4700 393.00 4123.970
4700 394.00 4163.806
4700 395.00 4203.714
4700 396.00 4243.692
4700 397.00 4283.738
4700 398.00 4323.849
4700 399.00 4364.023
4700 400.00 4404.256
4700 401.00 4444.547
4700 402.00 4484.893
4700 403.00 4525.291
4700 404.00 4565.739
4700 405.00 4606.234
4700 406.00 4646.774
4700 407.00 4687.357
4700 408.00 4727.979
4700 409.00 4768.639
4700 410.00 4809.334
4700 411.00 4850.061
4700 412.00 4890.818
4700 413.00 4931.603
4700 414.00 4972.414
4700 415.00 5013.247
4700 416.00 5054.100
4700 417.00 5094.972
4700 418.00 5135.859
4700 419.00 5176.760
4700 420.00 5217.672
4700 421.00 5258.593
4700 422.00 5299.520
4700 423.00 5340.452
4700 424.00 5381.385
4700 425.00 5422.318
4700 426.00 5463.249
4700 427.00 5504.174
4700 428.00 5545.093
4700 429.00 5586.003
4700 430.00 5626.901
4700 431.00 5667.786
4700 432.00 5708.655
4700 433.00 5749.506
4700 434.00 5790.338
4700 435.00 5831.147
4700 436.00 5871.933
4700 437.00 5912.692
4700 438.00 5953.423
4700 439.00 5994.124
4700 440.00 6034.793
4700 441.00 6075.428
4700 442.00 6116.026
4700 443.00 6156.587
4700 444.00 6197.107
4700 445.00 6237.585
4700 446.00 6278.020
4700 447.00 6318.408
4700 448.00 6358.749
4700 449.00 6399.041
4700 450.00 6439.281
4700 451.00 6479.468
4700 452.00 6519.600
4700 453.00 6559.675
4700 454.00 6599.692
4700 455.00 6639.649
4700 456.00 6679.544
4700 457.00 6719.375
4700 458.00 6759.140
4700 459.00 6798.839
4700 460.00 6838.469
4700 461.00 6878.029
4700 462.00 6917.516
4700 463.00 6956.931
4700 464.00 6996.270
4700 465.00 7035.532
4700 466.00 7074.716
4700 467.00 7113.821
4700 468.00 7152.844
4700 469.00 7191.784
4700 470.00 7230.640
4700 471.00 7269.411
4700 472.00 7308.094
4700 473.00 7346.689
4700 474.00 7385.194
4700 475.00 7423.608
4700 476.00 7461.929
4700 477.00 7500.155
4700 478.00 7538.287
4700 479.00 7576.322
4700 480.00 7614.259
4700 481.00 7652.096
4700 482.00 7689.834
4700 483.00 7727.469
4700 484.00 7765.001
4700 485.00 7802.430
4700 486.00 7839.753
4700 487.00 7876.969
4700 488.00 7914.078
4700 489.00 7951.078
4700 490.00 7987.968
4700 491.00 8024.747
4700 492.00 8061.413
4700 493.00 8097.967
4700 494.00 8134.406
4700 495.00 8170.730
4700 496.00 8206.938
4700 497.00 8243.028
4700 498.00 8279.001
4700 499.00 8314.853
4700 500.00 8350.586
4700 501.00 8386.198
4700 502.00 8421.687
4700 503.00 8457.053
4700 504.00 8492.296
4700 505.00 8527.414
4700 506.00 8562.406
4700 507.00 8597.272
4700 508.00 8632.010
4700 509.00 8666.621
4700 510.00 8701.102
4700 511.00 8735.454
4700 512.00 8769.676
4700 513.00 8803.766
4700 514.00 8837.725
4700 515.00 8871.551
4700 516.00 8905.243
4700 517.00 8938.802
4700 518.00 8972.225
4700 519.00 9005.514
4700 520.00 9038.666
4700 521.00 9071.682
4700 522.00 9104.561
4700 523.00 9137.302
4700 524.00 9169.904
4700 525.00 9202.368
4700 526.00 9234.691
4700 527.00 9266.875
4700 528.00 9298.918
4700 529.00 9330.820
4700 530.00 9362.580
4700 531.00 9394.198
4700 532.00 9425.673
4700 533.00 9457.006
4700 534.00 9488.194
4700 535.00 9519.239
4700 536.00 9550.139
4700 537.00 9580.894
4700 538.00 9611.504
4700 539.00 9641.969
4700 540.00 9672.287
4700 541.00 9702.459
4700 542.00 9732.484
4700 543.00 9762.362
4700 544.00 9792.092
4700 545.00 9821.675
4700 546.00 9851.110
4700 547.00 9880.396
4700 548.00 9909.534
4700 549.00 9938.522
4700 550.00 9967.362
4700 551.00 9996.052
4700 552.00 10024.592
4700 553.00 10052.983
4700 554.00 10081.223
4700 555.00 10109.313
4700 556.00 10137.253
4700 557.00 10165.041
4700 558.00 10192.679
4700 559.00 10220.166
4700 560.00 10247.501
4700 561.00 10274.685
4700 562.00 10301.718
4700 563.00 10328.599
4700 564.00 10355.328
4700 565.00 10381.905
4700 566.00 10408.330
4700 567.00 10434.603
4700 568.00 10460.724
4700 569.00 10486.693
4700 570.00 10512.510
4700 571.00 10538.174
4700 572.00 10563.686
4700 573.00 10589.045
4700 574.00 10614.252
4700 575.00 10639.307
4700 576.00 10664.209
4700 577.00 10688.958
4700 578.00 10713.556
4700 579.00 10738.000
4700 580.00 10762.293
4700 581.00 10786.432
4700 582.00 10810.420
4700 583.00 10834.255
4700 584.00 10857.938
4700 585.00 10881.469
4700 586.00 10904.848
4700 587.00 10928.074
4700 588.00 10951.149
4700 589.00 10974.072
4700 590.00 10996.843
4700 591.00 11019.462
4700 592.00 11041.930
4700 593.00 11064.246
4700 594.00 11086.411
4700 595.00 11108.425
4700 596.00 11130.288
4700 597.00 11152.000
4700 598.00 11173.562
4700 599.00 11194.972
4700 600.00 11216.233
4700 601.00 11237.343
4700 602.00 11258.303
4700 603.00 11279.113
4700 604.00 11299.774
4700 605.00 11320.285
4700 606.00 11340.646
4700 607.00 11360.859
4700 608.00 11380.923
4700 609.00 11400.838
4700 610.00 11420.605
4700 611.00 11440.223
4700 612.00 11459.694
4700 613.00 11479.016
4700 614.00 11498.192
4700 615.00 11517.220
4700 616.00 11536.101
4700 617.00 11554.835
4700 618.00 11573.423
4700 619.00 11591.865
4700 620.00 11610.161
4700 621.00 11628.311
4700 622.00 11646.316
4700 623.00 11664.176
4700 624.00 11681.891
4700 625.00 11699.461
4700 626.00 11716.888
4700 627.00 11734.170
4700 628.00 11751.309
4700 629.00 11768.305
4700 630.00 11785.157
4700 631.00 11801.868
4700 632.00 11818.435
4700 633.00 11834.861
4700 634.00 11851.145
4700 635.00 11867.288
4700 636.00 11883.290
4700 637.00 11899.151
4700 638.00 11914.872
4700 639.00 11930.453
4700 640.00 11945.894
4700 641.00 11961.197
4700 642.00 11976.360
4700 643.00 11991.385
4700 644.00 12006.271
4700 645.00 12021.020
4700 646.00 12035.632
4700 647.00 12050.106
4700 648.00 12064.444
4700 649.00 12078.645
4700 650.00 12092.710
4700 651.00 12106.640
4700 652.00 12120.435
4700 653.00 12134.095
4700 654.00 12147.621
4700 655.00 12161.013
4700 656.00 12174.271
4700 657.00 12187.396
4700 658.00 12200.388
4700 659.00 12213.248
4700 660.00 12225.975
4700 661.00 12238.572
4700 662.00 12251.037
4700 663.00 12263.371
4700 664.00 12275.575
4700 665.00 12287.649
4700 666.00 12299.594
4700 667.00 12311.409
4700 668.00 12323.096
4700 669.00 12334.655
4700 670.00 12346.085
4700 671.00 12357.389
4700 672.00 12368.565
4700 673.00 12379.615
4700 674.00 12390.539
4700 675.00 12401.337
4700 676.00 12412.010
4700 677.00 12422.557
4700 678.00 12432.981
4700 679.00 12443.281
4700 680.00 12453.457
4700 681.00 12463.510
4700 682.00 12473.440
4700 683.00 12483.248
4700 684.00 12492.935
4700 685.00 12502.500
4700 686.00 12511.944
4700 687.00 12521.268
4700 688.00 12530.472
4700 689.00 12539.556
4700 690.00 12548.522
4700 691.00 12557.368
4700 692.00 12566.097
4700 693.00 12574.708
4700 694.00 12583.201
4700 695.00 12591.578
4700 696.00 12599.838
4700 697.00 12607.982
4700 698.00 12616.011
4700 699.00 12623.925
4700 700.00 12631.724
4700 701.00 12639.409
4700 702.00 12646.981
4700 703.00 12654.439
4700 704.00 12661.785
4700 705.00 12669.018
4700 706.00 12676.139
4700 707.00 12683.149
4700 708.00 12690.048
4700 709.00 12696.837
4700 710.00 12703.515
4700 711.00 12710.085
4700 712.00 12716.544
4700 713.00 12722.896
4700 714.00 12729.139
4700 715.00 12735.274
4700 716.00 12741.303
4700 717.00 12747.224
4700 718.00 12753.039
4700 719.00 12758.748
4700 720.00 12764.352
4700 721.00 12769.851
4700 722.00 12775.245
4700 723.00 12780.535
4700 724.00 12785.721
4700 725.00 12790.805
4700 726.00 12795.786
4700 727.00 12800.664
4700 728.00 12805.441
4700 729.00 12810.116
4700 730.00 12814.691
4700 731.00 12819.165
4700 732.00 12823.539
4700 733.00 12827.814
4700 734.00 12831.989
4700 735.00 12836.066
4700 736.00 12840.045
4700 737.00 12843.927
4700 738.00 12847.711
4700 739.00 12851.398
4700 740.00 12854.989
4700 741.00 12858.484
4700 742.00 12861.883
4700 743.00 12865.188
4700 744.00 12868.398
4700 745.00 12871.514
4700 746.00 12874.537
